id,player_name,appearances_time, field_goal_percentage ,shots_made,shots_try, three_pointer_percentage ,three_shots_made,three_shots_try, free_throws_percentage ,free_throw_made,free_throws_try,rebounds,assists,steals,blocks,turnovers,fouls,scores,is_allstar
191,Keon Ellis,4.4,0.44,0.4,1,0.5,0.4,0.8,0.57,0.3,0.4,0.5,0.4,0.3,0.1,0.1,0.6,1.5,0
346,Mfiondu Kabengele,9,0.29,0.5,1.8,0,0,0.8,1,0.5,0.5,2.5,0,0.5,0,0.3,0.8,1.5,0
628,Isaiah Todd,10.2,0.16,0.5,3.2,0.1,0.2,1.7,1,0.3,0.3,2,0.7,0.2,0,0.3,0.7,1.5,0
14,Thanasis Antetokounmpo,5.6,0.44,0.5,1.2,0,0,0.2,0.5,0.3,0.6,1.2,0.4,0.1,0.1,0.3,0.6,1.4,0
452,Wendell Moore Jr.,5.3,0.42,0.6,1.5,0.12,0.1,0.6,0.8,0.1,0.2,0.6,0.6,0.3,0.2,0.3,0.4,1.4,0
108,Facundo Campazzo,6.5,0.23,0.4,1.6,0.27,0.4,1.4,0.5,0.1,0.3,0.3,1.1,0.8,0,0.4,0.4,1.3,0
413,Tyrese Martin,4.1,0.39,0.6,1.4,0.14,0.1,0.4,1,0.1,0.1,0.8,0.1,0.1,0,0.1,0.1,1.3,0
494,KZ Okpala,7.1,0.42,0.5,1.1,0.33,0.2,0.6,0.88,0.2,0.2,1,0.4,0.2,0.2,0.2,1.1,1.3,0
367,Vit Krejci,5.7,0.41,0.5,1.3,0.24,0.2,0.7,0.5,0,0.1,0.9,0.6,0.2,0,0.2,0.6,1.2,0
673,Jack White,3.9,0.42,0.5,1.1,0.33,0.2,0.5,0.67,0.1,0.2,1,0.2,0.2,0.1,0.1,0.5,1.2,0
646,Noah Vonleh,7.4,0.46,0.5,1,0.25,0,0.2,1,0.1,0.1,2.1,0.3,0.1,0.3,0.5,1.5,1.1,0
591,Kobi Simmons,5.6,0.17,0.2,1.2,0.2,0.2,1,1,0.4,0.4,0.8,1,0,0.4,0.2,0,1,0
313,Justin Jackson,4.7,0.26,0.3,1.2,0.25,0.2,0.9,0.5,0,0.1,0.7,0.4,0.2,0.2,0.1,0.3,0.9,0
592,Marko Simonovic,2.9,0.29,0.3,1,0.25,0.1,0.6,0.5,0.1,0.3,0.3,0,0,0,0,0.7,0.9,0
1,¿¨Ã·ÂÞ0°²¶«Äá,37,0.45,10,22.2,0.38,2.3,6.2,0.83,6.3,7.6,6.9,2.6,0.8,0.5,2.6,3.1,28.7,1
2,¿­ÎÄ0¶ÅÀ¼ÌØ,38.5,0.51,9,17.7,0.42,1.7,4.1,0.91,8.4,9.3,7.9,4.6,1.4,1.3,3.5,1.8,28.1,1
3,¿Æ±È0²¼À³¶÷ÌØ,38.7,0.46,9.5,20.4,0.32,1.7,5.2,0.84,6.7,8,5.6,6,1.4,0.3,3.7,2.2,27.3,1
4,ÀÕ²¼ÀÊ0Õ²Ä·Ë¹,37.9,0.57,10.1,17.8,0.41,1.4,3.3,0.75,5.3,7,8,7.3,1.7,0.9,3,1.4,26.8,1
5,Õ²Ä·Ë¹0¹þµÇ,38.2,0.44,7.5,17.1,0.37,2.3,6.2,0.85,8.6,10.2,4.9,5.8,1.8,0.5,3.8,2.3,25.9,1
6,À­Èû¶û0ÍþË¹²¼Â³¿Ë,34.9,0.44,8.2,18.7,0.32,1.2,3.7,0.8,5.6,7,5.2,7.4,1.8,0.3,3.3,2.3,23.2,1
7,¿­Àï0Å·ÎÄ,34.7,0.45,8.2,18.1,0.39,1.8,4.7,0.86,4.2,4.9,3.7,5.9,1.5,0.4,3.2,2.5,22.5,1
8,µÂÎ¬¶÷0Î¤µÂ,34.6,0.52,8.2,15.8,0.26,0.2,1,0.73,4.5,6.2,5,5.1,1.9,0.8,2.8,2,21.2,1
9,À­Âê¿âË¹0°¢¶ûµÂÀïÆæ,37.7,0.48,8.6,17.8,0.14,0,0.2,0.81,3.8,4.7,9.1,2.6,0.8,1.2,1.9,2.5,21.1,1
10,ÍÐÄá0ÅÁ¿Ë,32.9,0.52,7.9,15.1,0.35,0.4,1,0.85,4.2,5,3,7.6,0.8,0.1,2.6,1.4,20.3,1
11,²¼Â³¿Ë0ÂåÅåË¹,30.5,0.52,7.7,14.8,0,0,0,0.76,4,5.3,6.9,0.9,0.4,2.1,1.8,2.1,19.4,1
12,´óÎÀ0Àî,36.8,0.52,7.6,14.7,0,0,0.1,0.8,3.2,4.1,11.2,3.5,0.8,0.3,2.6,3.1,18.5,1
13,²¼À×¿Ë0¸ñÀï·Ò,32.5,0.54,7.2,13.4,0.18,0.1,0.4,0.66,3.5,5.3,8.3,3.7,1.2,0.6,2.3,2.9,18,1
14,µÙÄ·0µË¿Ï,30.1,0.5,7.1,14.1,0.29,0,0.1,0.82,3.6,4.3,9.9,2.7,0.7,2.7,2.1,1.7,17.8,1
15,Öì0»ôÀÕµÏ,37.5,0.43,7.1,16.5,0.37,1.2,3.2,0.75,2.3,3.1,4.2,8,1.6,0.4,3.7,2.2,17.7,1
16,±£ÂÞ0ÇÇÖÎ,37.6,0.42,6.2,14.9,0.36,2.2,5.9,0.81,2.8,3.5,7.6,4.1,1.8,0.6,2.9,2.9,17.4,1
17,¿ËÀïË¹0±£ÂÞ,33.4,0.48,5.9,12.2,0.33,1.1,3.3,0.89,4.1,4.6,3.7,9.7,2.4,0.1,2.3,2,16.9,1
18,¿ËÀïË¹0²¨Ê²,33.2,0.54,6.6,12.3,0.28,0.3,1,0.8,3.3,4.1,6.8,1.7,0.9,1.4,1.7,2.3,16.6,1
19,Âå¶û0µË,38.7,0.43,6.2,14.6,0.32,1,3.1,0.82,3.1,3.8,6.3,3,1.1,0.4,1.9,1.4,16.5,1
20,Ôú¿Ë0À¼¶à·ò,34.3,0.46,6.2,13.5,0.09,0,0.3,0.75,3,3.9,11.2,1.4,0.8,0.4,2,2.4,15.4,1
21,¿­ÎÄ0¼ÓÄÚÌØ,29.8,0.5,6.2,12.5,0.13,0,0.2,0.79,2.3,3,7.8,2.3,1.1,0.9,1.6,2.3,14.8,1
22,ÇÇ½ð0Åµ°¢,36.7,0.48,4.6,9.5,0,0,0.1,0.75,2.7,3.6,11.1,4,1.2,2.1,2.7,2.8,11.9,1
23,Ì©É­0Ç®µÂÀÕ,32.7,0.64,3.9,6.1,0,0,0,0.69,2.7,3.9,10.7,0.9,0.6,1.1,1.3,2.8,10.4,1
24,µÂÀµÌØ0»ô»ªµÂ,35.8,0.58,6.2,10.7,0.17,0,0.1,0.49,4.7,9.5,12.4,1.4,1.1,2.4,3,3.8,17.1,1
25,Ë¹µÙ·Ò0¿âÀï,38.3,0.45,8,17.8,0.45,3.5,7.7,0.9,3.4,3.7,4,6.9,1.6,0.2,3.1,2.5,22.9,0
26,ÃÉËþ0°¬ÀûË¹,37.5,0.42,7.3,17.5,0.29,1.1,4,0.77,3.5,4.6,3.9,6,2.1,0.4,3.1,2,19.2,0
27,´ïÃ×°²0ÀûÀ­µÂ,38.6,0.43,6.7,15.7,0.37,2.3,6.1,0.84,3.3,3.9,3.1,6.5,0.9,0.2,3,2.1,19,0
28,µÂÂ¡0ÍþÁ®Ä·Ë¹,36.4,0.44,6.3,14.4,0.38,2.2,5.7,0.86,4.1,4.7,3,7.7,1,0.4,2.8,2.5,18.9,0
29,±£ÂÞ0Æ¤¶ûË¹,33.5,0.44,6.2,14.2,0.38,1.9,5,0.79,4.3,5.5,6.3,4.8,1.1,0.4,2.8,2.7,18.6,0
30,Ô¼º²0ÎÖ¶û,32.7,0.44,6.6,15,0.27,0.2,0.9,0.8,5,6.2,4,7.6,1.3,0.8,3.2,2.4,18.5,0
31,¿­ÎÄ0ÀÖ¸£,34.4,0.35,5.8,16.6,0.22,1.1,5.1,0.7,5.6,7.9,14,2.3,0.7,0.5,2.2,1.9,18.3,0
32,Â³µÏ0¸ÇÒÁ,35.8,0.42,6.9,16.7,0.32,1.1,3.5,0.81,3.2,3.9,6.1,2.7,1.5,0.7,2.6,2.4,18.2,0
33,µÂÂê¶û0µÂÂÞÔÞ,36.7,0.45,6.7,15,0.28,0.4,1.5,0.83,4.3,5.2,3.9,2.5,0.9,0.3,1.8,2.1,18.1,0
34,J.R.Ê·ÃÜË¹,33.4,0.42,6.6,15.6,0.36,1.9,5.5,0.76,3,3.9,5.3,2.7,1.3,0.3,1.7,2.8,18.1,0
35,°¬¶û0½Ü¸¥É­,33.1,0.49,7.8,15.8,0.12,0,0.2,0.77,2.1,2.8,9.2,2.1,1,1.1,1.3,2.2,17.8,0
36,¿Ï°Í0ÎÖ¿Ë,34.8,0.42,6.4,15.2,0.32,1.3,4,0.8,3.6,4.5,3.5,5.7,2,0.4,2.4,1.9,17.7,0
37,²¼À¼µÇ0Õ²ÄþË¹,36.2,0.4,6.2,15.6,0.38,2.2,5.8,0.82,2.9,3.5,3.1,6.5,1.6,0.1,2.5,1.9,17.5,0
38,Ô¼Ê²0Ê·ÃÜË¹,35.3,0.47,7.2,15.6,0.3,0.8,2.6,0.52,2.2,4.2,8.4,4.2,1.2,1.8,3,2.3,17.5,0
39,°¬¶û0»ô¸£µÂ,37.3,0.54,7.8,14.3,0.5,0,0.1,0.64,1.8,2.8,10.2,3.2,1.1,1.1,2,2.2,17.4,0
40,µÂ¿Ë0ÅµÎ¬´Ä»ù,31.4,0.47,6.5,13.7,0.41,1.2,3,0.86,3.1,3.6,6.8,2.5,0.7,0.7,1.3,1.8,17.3,0
41,´óÎÀ0Î¤Ë¹ÌØ,33.4,0.5,6.9,13.8,0.21,0.1,0.3,0.77,3.3,4.3,7.7,2.9,1,0.9,2.2,2,17.1,0
42,µÂÂí¿âË¹0¿¼ÐÁË¹,30.5,0.47,6.4,13.8,0.18,0.1,0.3,0.74,4.2,5.6,9.9,2.7,1.4,0.7,3,3.6,17.1,0
43,°£Àï¿Ë0¸êµÇ,30.2,0.4,5.6,13.9,0.32,1.3,4.1,0.84,4.5,5.3,1.8,3.3,1.1,0.2,2.8,1.8,17,0
44,Ì©0ÀÍÉ­,34.4,0.46,6.1,13.3,0.37,1.2,3.2,0.76,3.2,4.3,2.7,6.9,1.5,0.1,2.5,1.8,16.7,0
45,¿ËÀ³0ÌÀÆÕÉ­,35.8,0.42,6.2,14.7,0.4,2.6,6.4,0.84,1.6,1.9,3.7,2.2,1,0.5,1.9,2.9,16.6,0
46,°¢Â¡0°¢¸¥À­ÂÞ,36,0.44,6.2,14.1,0.3,1.1,3.8,0.86,3,3.5,3.7,3.2,0.6,0.2,2.2,2.1,16.5,0
47,¼ÖÂí¶û0¿ËÀÍ¸£µÂ,29.4,0.44,5.9,13.4,0.38,2,5.2,0.87,2.8,3.3,1.7,2.5,1,0.2,1.9,0.9,16.5,0
48,Äá¿ÆÀ­0Åå¿ÆÎ¬Ææ,31.6,0.52,6.2,12,0,0,0,0.74,3.9,5.2,8.8,0.9,0.7,0.8,1.6,2.3,16.3,0
49,ÇÇ0Ô¼º²Ñ·,36.7,0.42,6.2,14.6,0.38,2.1,5.5,0.82,1.8,2.2,3,3.5,0.7,0.2,1.7,1.4,16.3,0
50,¿¨ÂåË¹0²¼Ôó¶û,32.3,0.48,6.9,14.4,0,0,0,0.73,2.4,3.3,9.8,2.3,0.8,0.4,2.2,3,16.2,0
51,´ïÄáÂÞ0¼ÓÀïÄÉÀû,32.5,0.42,5.1,12.3,0.37,1.9,5.1,0.82,4,4.9,5.2,2.5,0.9,0.5,1.6,1.8,16.2,0
52,À³¶÷0°²µÂÉ­,31,0.42,5.8,13.8,0.38,2.6,6.9,0.84,1.9,2.2,6.4,1.2,0.5,0.4,1.2,2.2,16.2,0
53,¸ñÀ×¸ñ0ÃÅÂÞ,33.2,0.49,6.3,13.1,0,0,0,0.69,3.3,4.8,9.6,3.5,1.3,0.7,2.9,2.3,16,0
54,½ÜÀ­µÂ0ºàµÂÉ­,31.4,0.45,5.6,12.6,0.33,0.5,1.5,0.82,3.8,4.6,3.7,2.6,1,0.5,1.6,2.2,15.5,0
55,Ç®µÂÀÕ0ÅÁÉ­Ë¹,36.3,0.49,6,12.4,0.39,2,5.2,0.73,1.5,2,5.3,3.5,1,0.4,1.9,1.9,15.5,0
56,O.J.0Ã·°Â,35.6,0.45,5.6,12.5,0.41,1.7,4.3,0.82,2.3,2.8,3.5,4.4,1.1,0.3,2.6,2.4,15.3,0
57,Ì©Èð¿Ë0°£ÎÄË¹,31,0.48,5.6,11.8,0.34,0.7,2,0.78,3.2,4.2,4.4,3.5,1.4,0.4,2,2,15.2,0
58,¸ñÂ×0´÷Î¬Ë¹,31.3,0.45,6.3,14.1,0,0,0.1,0.72,2.5,3.4,7.2,2.1,0.9,0.6,1.9,2.6,15.1,0
59,ÈüµÏË¹0Ñî,34.6,0.53,6.7,12.6,0.13,0,0.1,0.57,1.4,2.5,7.5,1.6,1.8,0.7,1.2,2.5,14.8,0
60,Î¤Ë¹Àû0ÂíÐÞË¹,34.8,0.44,5.1,11.7,0.4,2.4,6.2,0.8,2.2,2.7,2.8,2.5,1.3,0.3,1.6,2.5,14.8,0
61,¸êÀ¼0µÂÀ­¼¾Ææ,33.5,0.44,5.2,11.8,0.32,1.1,3.6,0.75,3.2,4.2,3.1,7.4,1.6,0.3,2.8,2.8,14.7,0
62,¼ÖÃ×¶û0Äá¶ûÉ­,35.3,0.39,5.5,13.9,0.34,2.2,6.3,0.87,1.6,1.8,3.7,7.4,1.3,0.1,2.8,2.9,14.7,0
63,µÏ°º0Î¬ÌØË¹,28.8,0.41,5.5,13.4,0.31,1,3.3,0.75,2.6,3.5,2.4,3,1,0.3,2,1.9,14.7,0
64,Âõ¿Ë0¿µÀû,34.5,0.44,5.2,11.8,0.36,1.3,3.7,0.83,2.9,3.5,2.8,6.1,2.2,0.3,2.4,2.1,14.6,0
65,½Ü·ò0µÙ¸ñ,32.9,0.45,5.5,12.2,0.36,1.1,3.1,0.88,2.5,2.8,2.3,7.2,1.5,0.4,2.9,2.3,14.6,0
66,±£ÂÞ0Ã×¶ûÈøÆÕ,30.4,0.49,5.5,11.2,0.33,0.2,0.5,0.74,3.4,4.6,7.1,2.6,1.3,1,1.8,3,14.6,0
67,À­ÃÉ0ÈûÉêË¹,27,0.41,4.5,11.1,0.31,0.5,1.8,0.84,4.8,5.7,2.8,3.8,0.8,0.1,1.7,1.5,14.4,0
68,Äá¹ÅÀ­Ë¹0°ÍÍ¨Ä·,38.4,0.42,4.8,11.4,0.37,2.3,6.1,0.85,2.4,2.9,5.6,4.9,1.2,1.1,2.6,1.9,14.3,0
69,°¢ÂêÀ×0Ë¹ËþµÂÂõ¶û,23.6,0.58,5.3,9.2,0,0,0,0.81,3.6,4.5,5,0.4,0.3,0.7,1.7,3.1,14.2,0
70,ÇÇÖÎ0Ï£¶û,34.5,0.44,5.1,11.5,0.37,1.7,4.6,0.82,2.3,2.8,3.7,4.7,1.1,0.3,1.5,1.8,14.2,0
71,Â·Ò×Ë¹0ÍþÁ®Ä·Ë¹,28.7,0.42,4.8,11.4,0.37,1.8,5,0.87,2.7,3.1,2.1,3.6,1.1,0.3,1.9,1.4,14.1,0
72,¸êµÇ0º£ÎÖµÂ,29.3,0.44,4.7,10.7,0.42,1.4,3.4,0.83,3.4,4.1,3.1,3,0.8,0.5,1.7,1.7,14.1,0
73,°²µÂÉ­0ÍßÀ³ÇÇ,36,0.48,5.5,11.6,0,0,0.2,0.76,3.1,4.1,14.4,3.4,1.5,0.6,1.8,2.7,14.1,0
74,J.J.À×µÏ¿Ë,30.5,0.43,4.9,11.3,0.37,2.1,5.8,0.9,2.2,2.4,2.2,3.8,0.5,0.1,1.8,1.5,14.1,0
75,Âí¿Ë0¼ÓË÷¶û,35,0.49,5.4,10.9,0.07,0,0.2,0.85,3.4,4,7.8,4,1,1.7,2,3.2,14.1,0
76,¿­ÎÄ0Âí¶¡,27.8,0.45,4.5,10.1,0.43,2.1,4.8,0.89,2.8,3.2,2.3,1.4,0.9,0.1,1.3,1.8,14,0
77,À×ÃÉµÂ0·Ñ¶û¶Ù,34,0.43,5.5,13,0.36,1.4,3.8,0.79,1.5,1.9,2.9,5.5,1.4,0.2,2.3,1.9,13.9,0
78,²¼À­µÂÀû0±È¶û,31.2,0.41,5,12.3,0.39,1.6,4.2,0.79,2.2,2.8,3.8,2.4,0.9,0.5,1.6,2,13.9,0
79,ÒÔÈüÑÇ0ÍÐÂíË¹,26.9,0.44,4.6,10.5,0.36,1.5,4.1,0.88,3.2,3.6,2,4,0.8,0,1.8,2.1,13.9,0
80,¸ñÀ×Î¬Ë¹0ÍßË¹¿ü×È,34.4,0.43,5.6,13,0.34,1.1,3.1,0.81,1.6,2,4.3,9,0.8,0.1,3.2,2.4,13.9,0
81,À­¼ò0ÀÊ¶à,37.4,0.48,5.9,12.2,0.24,0.3,1.3,0.65,1.6,2.4,5.6,11.1,1.8,0.2,3.9,2.5,13.7,0
82,±£ÂÞ0¼ÓË÷¶û,33.8,0.47,5.5,11.8,0.29,0.2,0.6,0.7,2.6,3.6,8.6,4.1,0.5,1.2,2.1,1.9,13.7,0
83,°²¶«Äá0´÷Î¬Ë¹,28.9,0.52,5.5,10.6,0,0,0.1,0.75,2.6,3.5,8.2,1,1.2,1.8,1.4,2.5,13.5,0
84,ÎÄË¹0¿¨ÌØ,25.8,0.44,4.6,10.6,0.41,2,4.9,0.82,2.2,2.8,4.1,2.4,0.9,0.5,1.3,2.8,13.4,0
85,ÁÖÊéºÀ,32.2,0.44,4.8,10.9,0.34,1.1,3.1,0.79,2.6,3.4,3,6.1,1.6,0.4,2.9,2.5,13.4,0
86,°£ÎÄ0ÌØÄÉ,35.3,0.42,5.4,12.8,0.37,0.7,1.9,0.74,1.9,2.5,6.3,4.3,0.9,0.2,2.3,2.4,13.3,0
87,²¼À¼µÇ0ÄÎÌØ,31.5,0.41,4.8,11.7,0.37,1.6,4.4,0.73,2.2,3,3.3,4,0.8,0.1,2.7,2.1,13.3,0
88,Èü¶û¼ª0ÒÁ°Í¿¨,31.1,0.57,5.6,9.7,0.35,0.3,0.7,0.75,1.8,2.4,7.7,0.5,0.4,3,1.6,2.7,13.2,0
89,°¬É­0ÒÁÀûÑÇË÷Íß,27.6,0.46,5.1,11,0.44,1.3,2.9,0.8,1.7,2.2,7.1,1.6,0.9,0.5,1,2.5,13.2,0
90,ÄÚÌØ0ÂÞ±öÑ·,25.5,0.43,4.9,11.2,0.41,1.7,4.2,0.8,1.6,2.1,2.2,4.4,1,0.1,1.8,2.5,13.1,0
91,Äá¹ÅÀ­0ÎäÇÐÎ¬Ææ,33.2,0.52,6,11.5,0,0,0,0.68,1.1,1.6,11.9,1.9,0.8,1,1.8,2.8,13.1,0
92,Íþ¶ûÉ­0Ç®µÂÀÕ,25.1,0.46,4.9,10.6,0.41,1.2,2.9,0.79,2,2.6,5.1,1.3,1,0.3,1.4,2.8,13,0
93,°²µÂÁÒ0ÒÁ¸ñ´ïÀ­,34.8,0.45,5,11,0.32,1.1,3.6,0.57,1.9,3.4,5.3,5.4,1.7,0.7,2.6,1.6,13,0
94,¼ÖÀ³ÌØ0½Ü¿Ë,29.8,0.45,4.9,10.8,0.4,1,2.6,0.84,2.1,2.5,3.1,5.6,0.8,0.1,2,1.7,12.9,0
95,ÄªÀïË¹0ÍþÁ®Ä·Ë¹,30.8,0.43,5,11.6,0.38,1.3,3.3,0.88,1.6,1.8,2.4,6.2,1,0.2,2.7,2.3,12.9,0
96,½Ü·ò0¸ñÁÖ,27.8,0.47,4.6,10,0.39,0.9,2.2,0.81,2.6,3.3,3.9,1.6,0.7,0.8,1.6,2.2,12.8,0
97,Â·Ò×Ë¹0Ë¹¿ÆÀ­,26.6,0.47,5.3,11.2,0.19,0,0.2,0.79,2.2,2.8,6.6,2.2,0.8,0.4,1.5,3.1,12.8,0
98,J.J.Ï£¿ËÉ­,29,0.56,5.2,9.3,0,0,0,0.68,2.3,3.4,10.4,1.1,0.6,0.6,1.8,2,12.7,0
99,Âí¿âË¹0Ë÷¶Ù,24,0.43,4.6,10.8,0.37,2,5.3,0.88,1.5,1.8,2.5,1.3,0.8,0.1,0.9,1.5,12.7,0
100,Ê·µÙ·ò0ÄÉÊ²,32.6,0.5,4.7,9.5,0.44,1.1,2.6,0.92,2.1,2.3,2.8,6.7,0.6,0.1,2.5,1.4,12.7,0
101,°²µÂÀïÑÇ0°ÍÄáÑÇÄá,28.7,0.4,4.9,12.2,0.31,1.1,3.5,0.84,1.9,2.2,3.7,1.1,0.6,0.7,1.5,1.8,12.7,0
102,ÄÚÄÚ0Ï£À­Àï°Â,27.1,0.48,4.7,9.7,0,0,0,0.73,3.2,4.4,6.7,2.9,0.9,0.6,2.3,2.8,12.6,0
103,Ã·Ëþ0ÎÖ¶ûµÂÆ¤Ë¹,33.7,0.4,4.4,11,0.34,1.9,5.5,0.73,1.7,2.3,5,1.5,1.6,0.6,1.3,2.6,12.4,0
104,°²µÂÁÒ0»ùÀïÁ¬¿Æ,31.8,0.51,4.4,8.8,0.29,0.5,1.9,0.75,2.9,3.9,5.7,2.8,1.5,1,1.9,1.3,12.4,0
105,Ð¤¶÷0ÂíÀï°º,30,0.51,5.3,10.3,0.32,0.3,1.1,0.78,1.2,1.5,7.8,2.4,1.1,0.7,1.5,1.7,12.1,0
106,¿ÆÀï0²¼Â³¶û,24.5,0.43,4.6,10.8,0.3,1.1,3.7,0.69,1.8,2.6,2.9,1.5,1.4,0.3,1.2,1.9,12.1,0
107,´ïÂ×0¿ÆÀïÉ­,29.3,0.47,4.2,8.9,0.35,0.6,1.7,0.88,3,3.4,2.7,5.1,1.2,0.1,2.1,1.7,12,0
108,µÂÀï¿Ë0ÍþÁ®Ä·Ë¹,24.6,0.43,4.3,10.1,0.33,0.8,2.5,0.71,2.5,3.5,5.5,0.6,0.6,0.5,1.3,1.6,12,0
109,¿Æ»³0Â×ÄÉµÂ,31.2,0.49,4.5,9.1,0.37,1.1,3,0.83,1.8,2.2,6,1.6,1.7,0.6,1.1,1.7,11.9,0
110,ÂÞÒÁ0Ï£²¨ÌØ,28.7,0.45,4.9,10.9,0.25,0,0.1,0.74,2.1,2.8,8.3,1.4,0.5,2.6,2.1,3.5,11.9,0
111,ÂíÅ¬0¼ªÅµ±ÈÀû,23.2,0.43,3.8,9,0.35,1.4,3.9,0.8,2.7,3.4,3.4,4.6,1.3,0.2,2.2,1.9,11.8,0
112,ÌØÀïË¹Ì¹0ÌÀÆÕÉ­,31.3,0.49,4.8,9.7,0,0,0,0.61,2.2,3.5,9.4,1.3,0.7,0.9,1.5,2.9,11.7,0
113,¿­¶û0ÂåÈð,29.8,0.4,3.7,9.2,0.36,1.5,4.1,0.8,2.8,3.5,4.7,6.4,1.4,0.4,2.3,3.2,11.6,0
114,ÇÇµ¤0¿ËÀÍ¸£µÂ,24.4,0.42,4.3,10.4,0.34,1.2,3.5,0.81,1.8,2.3,3,3.2,0.6,0.1,2,1.5,11.6,0
115,¿ÏÄáË¼0·¨ÀïµÂ,28.1,0.55,4.8,8.6,0,0,0,0.61,2,3.3,9.2,1,1,1,1.4,2.9,11.5,0
116,ÂÞµÂÄá0Ë¹Ëþ»ù,28.5,0.41,4,9.8,0.3,0.7,2.4,0.78,2.8,3.6,2.8,3.6,0.7,0.2,1.8,1.7,11.5,0
117,Â¬¿Ë0ÀïµÂÅµ,30.2,0.45,4.5,9.9,0.31,0.8,2.6,0.85,1.7,2,2.5,3.8,1,0.2,1.6,2.3,11.5,0
118,ÂíÌ©¶û0Î¤²®Ë¹ÌØ,28.8,0.44,3.7,8.4,0.42,1.8,4.3,0.85,2.2,2.6,3.9,1.9,0.6,0.2,1.2,2.2,11.4,0
119,ÂÞ±ö0ÂåÅåË¹,26.1,0.53,4.7,8.8,0,0,0,0.78,2,2.5,5.6,0.8,0.4,1.6,1.3,2,11.3,0
120,ºÎÈû0¿¨¶ûµÂÂ¡,29.6,0.49,4.3,8.7,0.46,1.8,3.9,0.9,1,1.1,2.4,7.1,0.8,0.1,1.7,1.4,11.3,0
121,ºÎÈû0°ÍÀïÑÇ,23.2,0.42,4.3,10.2,0.35,1.3,3.8,0.78,1.4,1.8,2.8,4,0.4,0,2,1.8,11.3,0
122,C.J. Miles,21,0.42,3.9,9.4,0.38,1.9,5,0.87,1.4,1.6,2.7,1,0.8,0.3,1.1,2.1,11.2,0
123,±¾0¸êµÇ,20.8,0.41,4.1,10.1,0.39,1.5,3.9,0.84,1.4,1.7,1.7,1.9,0.5,0.2,1.8,1.8,11.2,0
124,Âí¶ûÇÕ0¸êËþÌØ,30.8,0.52,4.8,9.3,0,0,0,0.65,1.5,2.3,8.5,1.2,0.7,1.6,1.6,2.1,11.1,0
125,Ë¹±öÈû0»ôÒÁË¹,27.2,0.46,4.6,9.9,0.36,0.4,1.1,0.78,1.5,1.9,7.2,2.2,0.3,1.4,1.6,2.8,11,0
126,ÍÐ±ÈÑÇË¹0¹þÀïË¹,23.6,0.46,4.2,9.3,0.32,0.6,2,0.75,1.9,2.5,5.2,1.3,0.6,0.8,1.2,2.2,11,0
127,¿­¶û0¿ÆÎÖ¶û,30.5,0.46,3.7,8.1,0.46,2.6,5.6,0.86,0.9,1.1,4,2,0.9,0.5,0.9,2.3,10.9,0
128,À×0°¢Â×,25.7,0.45,3.7,8.2,0.42,1.8,4.2,0.89,1.8,2,2.7,1.7,0.8,0.2,1.3,1.6,10.9,0
129,¼ÖÀ³µÂ0¶ÅµÂÀû,27.5,0.47,4,8.5,0.39,1.3,3.4,0.8,1.6,2.1,3.1,2.6,0.9,0.1,1.3,1.6,10.9,0
130,½ÜÉ­0ÌÀÆÕÉ­,27.9,0.5,4.6,9.1,0,0,0,0.69,1.7,2.5,6.7,1,0.6,0.7,1.2,2.8,10.9,0
131,¿¨¶û0À¼µÂÀï,23.2,0.54,4,7.4,0.33,0,0,0.82,2.8,3.4,6,0.8,0.4,0.4,1.4,2.3,10.8,0
132,À¼µÏ0¸¥Ò®,27.4,0.4,3.6,9,0.41,2.2,5.3,0.82,1.4,1.8,1.5,2,0.8,0.3,1.1,2.3,10.8,0
133,Àï»ù0Â¬±È°Â,29.6,0.36,3.2,9,0.29,0.5,1.6,0.8,3.7,4.6,4,7.3,2.4,0.1,3,2.5,10.7,0
134,°¢À¼0°²µÂÉ­,23,0.38,3.6,9.5,0.33,1.5,4.4,0.86,1.9,2.3,2.3,1.6,0.7,0.1,1.2,2,10.7,0
135,Äá¿Ë0Ñî,23.9,0.41,3.8,9.2,0.36,1.3,3.6,0.82,1.8,2.2,2.2,1.4,0.6,0.2,0.8,1.4,10.6,0
136,¿¨ÂåË¹0µÂ¶û·ÆÅµ,25.2,0.41,3.7,9.3,0.38,2.4,6.3,0.86,0.7,0.8,3.3,2,1,0.1,1.1,1.7,10.6,0
137,½ÜÉ­0Àí²éµÂÉ­,28.5,0.4,4.1,10.2,0.34,1.7,5.1,0.61,0.6,1,3.8,1.5,1.2,0.5,0.8,1.7,10.5,0
138,¿ËÀïË¹0¿¨Âü,20.7,0.51,4.7,9.3,0,0,0,0.79,1,1.3,5.6,0.8,0.4,0.8,1.6,2.1,10.5,0
139,µ¤Äá0¸ñÁÖ,27.5,0.45,3.7,8.3,0.43,2.2,5.2,0.85,0.8,1,3.1,1.8,1.2,0.7,1.2,1.6,10.5,0
140,Âõ¿Ë0µËÀûÎ¬,25.9,0.44,3.7,8.3,0.43,1.7,4,0.82,1.4,1.7,3.9,1.9,0.5,0.5,1.2,1.8,10.5,0
141,ÏãÅ©0²¼ÀÊ,23.8,0.42,4.1,9.7,0.28,0.7,2.4,0.78,1.7,2.1,2.5,1.8,1,0.3,1.3,1.6,10.5,0
